analysis_type,mapping_variant,architecture,source_dataset,target_dataset,is_diagonal,record_count,macro_auroc,auroc_normal,auroc_af_afl,auroc_av_block_1,auroc_lbbb,auroc_rbbb,auroc_bbb
posthoc_mapping_sensitivity_no_retraining,consensus_five_class,inception_time,cpsc2018,code_ii,False,5000,0.8862442432147162,0.6900815537426481,0.9216698949822658,0.8727503002828472,0.9925474156302065,0.9541720514356131,
posthoc_mapping_sensitivity_no_retraining,exclusive_normal_five_class,inception_time,cpsc2018,code_ii,False,5000,0.8862442432147162,0.6900815537426481,0.9216698949822658,0.8727503002828472,0.9925474156302065,0.9541720514356131,
posthoc_mapping_sensitivity_no_retraining,abnormal_only_four_class,inception_time,cpsc2018,code_ii,False,5000,0.9352849155827332,,0.9216698949822658,0.8727503002828472,0.9925474156302065,0.9541720514356131,
posthoc_mapping_sensitivity_no_retraining,merged_bbb_four_class,inception_time,cpsc2018,code_ii,False,5000,0.8623917854059588,0.6900815537426481,0.9216698949822658,0.8727503002828472,,,0.9650653926160739
posthoc_mapping_sensitivity_no_retraining,consensus_five_class,inception_time,georgia,ptbxl,False,2198,0.9550749947912667,0.850282728147952,0.972292525519837,0.9592863841912533,0.9967480306799337,0.9967653054173576,
posthoc_mapping_sensitivity_no_retraining,exclusive_normal_five_class,inception_time,georgia,ptbxl,False,2198,0.9551667756483084,0.8507416324331605,0.972292525519837,0.9592863841912533,0.9967480306799337,0.9967653054173576,
posthoc_mapping_sensitivity_no_retraining,abnormal_only_four_class,inception_time,georgia,ptbxl,False,2198,0.9812730614520954,,0.972292525519837,0.9592863841912533,0.9967480306799337,0.9967653054173576,
posthoc_mapping_sensitivity_no_retraining,merged_bbb_four_class,inception_time,georgia,ptbxl,False,2198,0.943797967501266,0.850282728147952,0.972292525519837,0.9592863841912533,,,0.9933302321460216
posthoc_mapping_sensitivity_no_retraining,consensus_five_class,inception_time,georgia,cpsc2018,False,688,0.9529593047457547,0.9227184855558798,0.9644036378381511,0.9633612914862915,0.9526543674698795,0.9616587413785718,
posthoc_mapping_sensitivity_no_retraining,exclusive_normal_five_class,inception_time,georgia,cpsc2018,False,688,0.9529593047457547,0.9227184855558798,0.9644036378381511,0.9633612914862915,0.9526543674698795,0.9616587413785718,
posthoc_mapping_sensitivity_no_retraining,abnormal_only_four_class,inception_time,georgia,cpsc2018,False,688,0.9605195095432235,,0.9644036378381511,0.9633612914862915,0.9526543674698795,0.9616587413785718,
posthoc_mapping_sensitivity_no_retraining,merged_bbb_four_class,inception_time,georgia,cpsc2018,False,688,0.9524021846624994,0.9227184855558798,0.9644036378381511,0.9633612914862915,,,0.9591253237696753
posthoc_mapping_sensitivity_no_retraining,consensus_five_class,inception_time,georgia,georgia,True,1034,0.9498037958701111,0.8952403126559121,0.9290259009009009,0.9588676736012158,0.9981507762439255,0.9677343159486016,
posthoc_mapping_sensitivity_no_retraining,exclusive_normal_five_class,inception_time,georgia,georgia,True,1034,0.9498037958701111,0.8952403126559121,0.9290259009009009,0.9588676736012158,0.9981507762439255,0.9677343159486016,
posthoc_mapping_sensitivity_no_retraining,abnormal_only_four_class,inception_time,georgia,georgia,True,1034,0.9634446666736609,,0.9290259009009009,0.9588676736012158,0.9981507762439255,0.9677343159486016,
posthoc_mapping_sensitivity_no_retraining,merged_bbb_four_class,inception_time,georgia,georgia,True,1034,0.9383909165913094,0.8952403126559121,0.9290259009009009,0.9588676736012158,,,0.9704297792072087
posthoc_mapping_sensitivity_no_retraining,consensus_five_class,inception_time,georgia,mimic_iv,False,5000,0.9151226549162154,0.8333923201957275,0.9589128091645285,0.901356994349328,0.9341062557884987,0.9478448950829941,
posthoc_mapping_sensitivity_no_retraining,exclusive_normal_five_class,inception_time,georgia,mimic_iv,False,5000,0.9102601074998166,0.8090795831137332,0.9589128091645285,0.901356994349328,0.9341062557884987,0.9478448950829941,
posthoc_mapping_sensitivity_no_retraining,abnormal_only_four_class,inception_time,georgia,mimic_iv,False,5000,0.9355552385963373,,0.9589128091645285,0.901356994349328,0.9341062557884987,0.9478448950829941,
posthoc_mapping_sensitivity_no_retraining,merged_bbb_four_class,inception_time,georgia,mimic_iv,False,5000,0.9020460976454591,0.8333923201957275,0.9589128091645285,0.901356994349328,,,0.9145222668722521
posthoc_mapping_sensitivity_no_retraining,consensus_five_class,inception_time,georgia,code_ii,False,5000,0.9223935326264746,0.7370172473440126,0.9638296480309918,0.9675391820682708,0.9629937715525592,0.9805878141365383,
posthoc_mapping_sensitivity_no_retraining,exclusive_normal_five_class,inception_time,georgia,code_ii,False,5000,0.9223935326264746,0.7370172473440126,0.9638296480309918,0.9675391820682708,0.9629937715525592,0.9805878141365383,
posthoc_mapping_sensitivity_no_retraining,abnormal_only_four_class,inception_time,georgia,code_ii,False,5000,0.9687376039470901,,0.9638296480309918,0.9675391820682708,0.9629937715525592,0.9805878141365383,
posthoc_mapping_sensitivity_no_retraining,merged_bbb_four_class,inception_time,georgia,code_ii,False,5000,0.910884741588722,0.7370172473440126,0.9638296480309918,0.9675391820682708,,,0.9751528889116128
posthoc_mapping_sensitivity_no_retraining,consensus_five_class,inception_time,mimic_iv,ptbxl,False,2198,0.8995393313215949,0.6576832687998453,0.9692747716399792,0.8808400188768288,0.9952451285240465,0.9946534687672748,
posthoc_mapping_sensitivity_no_retraining,exclusive_normal_five_class,inception_time,mimic_iv,ptbxl,False,2198,0.8994572367912035,0.6572727961478887,0.9692747716399792,0.8808400188768288,0.9952451285240465,0.9946534687672748,
posthoc_mapping_sensitivity_no_retraining,abnormal_only_four_class,inception_time,mimic_iv,ptbxl,False,2198,0.9600033469520323,,0.9692747716399792,0.8808400188768288,0.9952451285240465,0.9946534687672748,
posthoc_mapping_sensitivity_no_retraining,merged_bbb_four_class,inception_time,mimic_iv,ptbxl,False,2198,0.8743118442638611,0.6576832687998453,0.9692747716399792,0.8808400188768288,,,0.9894493177387914
posthoc_mapping_sensitivity_no_retraining,consensus_five_class,inception_time,mimic_iv,cpsc2018,False,688,0.9043103657366993,0.7126039538955355,0.984779586398656,0.964759199134199,0.8869226907630523,0.9724863984920533,
posthoc_mapping_sensitivity_no_retraining,exclusive_normal_five_class,inception_time,mimic_iv,cpsc2018,False,688,0.9043103657366993,0.7126039538955355,0.984779586398656,0.964759199134199,0.8869226907630523,0.9724863984920533,
posthoc_mapping_sensitivity_no_retraining,abnormal_only_four_class,inception_time,mimic_iv,cpsc2018,False,688,0.9522369686969903,,0.984779586398656,0.964759199134199,0.8869226907630523,0.9724863984920533,
posthoc_mapping_sensitivity_no_retraining,merged_bbb_four_class,inception_time,mimic_iv,cpsc2018,False,688,0.9063443618843939,0.7126039538955355,0.984779586398656,0.964759199134199,,,0.963234708109185
posthoc_mapping_sensitivity_no_retraining,consensus_five_class,inception_time,mimic_iv,georgia,False,1034,0.9038795359953997,0.6813138200565441,0.9312922297297298,0.9523877376541953,0.9963445576914807,0.9580593348450491,
posthoc_mapping_sensitivity_no_retraining,exclusive_normal_five_class,inception_time,mimic_iv,georgia,False,1034,0.9038795359953997,0.6813138200565441,0.9312922297297298,0.9523877376541953,0.9963445576914807,0.9580593348450491,
posthoc_mapping_sensitivity_no_retraining,abnormal_only_four_class,inception_time,mimic_iv,georgia,False,1034,0.9595209649801137,,0.9312922297297298,0.9523877376541953,0.9963445576914807,0.9580593348450491,
posthoc_mapping_sensitivity_no_retraining,merged_bbb_four_class,inception_time,mimic_iv,georgia,False,1034,0.8813911411564166,0.6813138200565441,0.9312922297297298,0.9523877376541953,,,0.9605707771851972
posthoc_mapping_sensitivity_no_retraining,consensus_five_class,inception_time,mimic_iv,mimic_iv,True,5000,0.9720844898377262,0.9773684910590178,0.9821356556243381,0.9556575946159045,0.9642496702309786,0.9810110376583914,
posthoc_mapping_sensitivity_no_retraining,exclusive_normal_five_class,inception_time,mimic_iv,mimic_iv,True,5000,0.9366903719802814,0.8003979017717942,0.9821356556243381,0.9556575946159045,0.9642496702309786,0.9810110376583914,
posthoc_mapping_sensitivity_no_retraining,abnormal_only_four_class,inception_time,mimic_iv,mimic_iv,True,5000,0.9707634895324031,,0.9821356556243381,0.9556575946159045,0.9642496702309786,0.9810110376583914,
posthoc_mapping_sensitivity_no_retraining,merged_bbb_four_class,inception_time,mimic_iv,mimic_iv,True,5000,0.9682422461999189,0.9773684910590178,0.9821356556243381,0.9556575946159045,,,0.9578072435004152
posthoc_mapping_sensitivity_no_retraining,consensus_five_class,inception_time,mimic_iv,code_ii,False,5000,0.8964324468309146,0.6065973846786119,0.9741519971609327,0.9279200085241581,0.9843877135882831,0.9891051302025875,
posthoc_mapping_sensitivity_no_retraining,exclusive_normal_five_class,inception_time,mimic_iv,code_ii,False,5000,0.8964324468309146,0.6065973846786119,0.9741519971609327,0.9279200085241581,0.9843877135882831,0.9891051302025875,
posthoc_mapping_sensitivity_no_retraining,abnormal_only_four_class,inception_time,mimic_iv,code_ii,False,5000,0.9688912123689903,,0.9741519971609327,0.9279200085241581,0.9843877135882831,0.9891051302025875,
posthoc_mapping_sensitivity_no_retraining,merged_bbb_four_class,inception_time,mimic_iv,code_ii,False,5000,0.8732717456976501,0.6065973846786119,0.9741519971609327,0.9279200085241581,,,0.9844175924268979
posthoc_mapping_sensitivity_no_retraining,consensus_five_class,inception_time,code_ii,ptbxl,False,2198,0.9615277262188352,0.8963062460848984,0.9788320325056095,0.9391252143057688,0.9967005251520176,0.9966746130458817,
posthoc_mapping_sensitivity_no_retraining,exclusive_normal_five_class,inception_time,code_ii,ptbxl,False,2198,0.9616024592228805,0.8966799111051249,0.9788320325056095,0.9391252143057688,0.9967005251520176,0.9966746130458817,
posthoc_mapping_sensitivity_no_retraining,abnormal_only_four_class,inception_time,code_ii,ptbxl,False,2198,0.9778330962523194,,0.9788320325056095,0.9391252143057688,0.9967005251520176,0.9966746130458817,
posthoc_mapping_sensitivity_no_retraining,merged_bbb_four_class,inception_time,code_ii,ptbxl,False,2198,0.9517727224177605,0.8963062460848984,0.9788320325056095,0.9391252143057688,,,0.9928273967747652
posthoc_mapping_sensitivity_no_retraining,consensus_five_class,inception_time,code_ii,cpsc2018,False,688,0.9416020360992654,0.9245787131601985,0.9614421016045878,0.9711061507936509,0.941547439759036,0.9093357751788544,
posthoc_mapping_sensitivity_no_retraining,exclusive_normal_five_class,inception_time,code_ii,cpsc2018,False,688,0.9416020360992654,0.9245787131601985,0.9614421016045878,0.9711061507936509,0.941547439759036,0.9093357751788544,
posthoc_mapping_sensitivity_no_retraining,abnormal_only_four_class,inception_time,code_ii,cpsc2018,False,688,0.9458578668340323,,0.9614421016045878,0.9711061507936509,0.941547439759036,0.9093357751788544,
posthoc_mapping_sensitivity_no_retraining,merged_bbb_four_class,inception_time,code_ii,cpsc2018,False,688,0.9420761227404759,0.9245787131601985,0.9614421016045878,0.9711061507936509,,,0.9111775254034669
posthoc_mapping_sensitivity_no_retraining,consensus_five_class,inception_time,code_ii,georgia,False,1034,0.9464033996832635,0.8911192416431066,0.9277308558558559,0.9688895221810582,0.9940222766954802,0.9502551020408163,
posthoc_mapping_sensitivity_no_retraining,exclusive_normal_five_class,inception_time,code_ii,georgia,False,1034,0.9464033996832635,0.8911192416431066,0.9277308558558559,0.9688895221810582,0.9940222766954802,0.9502551020408163,
posthoc_mapping_sensitivity_no_retraining,abnormal_only_four_class,inception_time,code_ii,georgia,False,1034,0.9602244391933026,,0.9277308558558559,0.9688895221810582,0.9940222766954802,0.9502551020408163,
posthoc_mapping_sensitivity_no_retraining,merged_bbb_four_class,inception_time,code_ii,georgia,False,1034,0.9358392868494655,0.8911192416431066,0.9277308558558559,0.9688895221810582,,,0.9556175277178411
posthoc_mapping_sensitivity_no_retraining,consensus_five_class,inception_time,code_ii,mimic_iv,False,5000,0.8976064031678576,0.8329390936662111,0.9609700588521447,0.8934990284974093,0.9195077320310965,0.8811161027924259,
posthoc_mapping_sensitivity_no_retraining,exclusive_normal_five_class,inception_time,code_ii,mimic_iv,False,5000,0.8913658068484607,0.8017361120692272,0.9609700588521447,0.8934990284974093,0.9195077320310965,0.8811161027924259,
posthoc_mapping_sensitivity_no_retraining,abnormal_only_four_class,inception_time,code_ii,mimic_iv,False,5000,0.9137732305432691,,0.9609700588521447,0.8934990284974093,0.9195077320310965,0.8811161027924259,
posthoc_mapping_sensitivity_no_retraining,merged_bbb_four_class,inception_time,code_ii,mimic_iv,False,5000,0.8896947982725737,0.8329390936662111,0.9609700588521447,0.8934990284974093,,,0.8713710120745297
posthoc_mapping_sensitivity_no_retraining,consensus_five_class,inception_time,code_ii,code_ii,True,5000,0.9493424733373604,0.8039190534949947,0.9724509358810922,0.9811160835367507,0.9952039501724206,0.9940223436015436,
posthoc_mapping_sensitivity_no_retraining,exclusive_normal_five_class,inception_time,code_ii,code_ii,True,5000,0.9493424733373604,0.8039190534949947,0.9724509358810922,0.9811160835367507,0.9952039501724206,0.9940223436015436,
posthoc_mapping_sensitivity_no_retraining,abnormal_only_four_class,inception_time,code_ii,code_ii,True,5000,0.9856983282979519,,0.9724509358810922,0.9811160835367507,0.9952039501724206,0.9940223436015436,
posthoc_mapping_sensitivity_no_retraining,merged_bbb_four_class,inception_time,code_ii,code_ii,True,5000,0.9372230491056626,0.8039190534949947,0.9724509358810922,0.9811160835367507,,,0.9914061235098124
posthoc_mapping_sensitivity_no_retraining,consensus_five_class,resnet1d,ptbxl,ptbxl,True,2198,0.9742395499969021,0.9344621438571267,0.9736750125609714,0.969136982455302,0.9962513819789939,0.9976722291321172,
posthoc_mapping_sensitivity_no_retraining,exclusive_normal_five_class,resnet1d,ptbxl,ptbxl,True,2198,0.9742419457927879,0.9344741228365547,0.9736750125609714,0.969136982455302,0.9962513819789939,0.9976722291321172,
posthoc_mapping_sensitivity_no_retraining,abnormal_only_four_class,resnet1d,ptbxl,ptbxl,True,2198,0.9841839015318461,,0.9736750125609714,0.969136982455302,0.9962513819789939,0.9976722291321172,
posthoc_mapping_sensitivity_no_retraining,merged_bbb_four_class,resnet1d,ptbxl,ptbxl,True,2198,0.9678449169618375,0.9344621438571267,0.9736750125609714,0.969136982455302,,,0.9941055289739501
posthoc_mapping_sensitivity_no_retraining,consensus_five_class,resnet1d,ptbxl,cpsc2018,False,688,0.9295961242122918,0.9261106653049314,0.9799426519144991,0.9518285533910533,0.9065951305220883,0.8835036199288866,
posthoc_mapping_sensitivity_no_retraining,exclusive_normal_five_class,resnet1d,ptbxl,cpsc2018,False,688,0.9295961242122918,0.9261106653049314,0.9799426519144991,0.9518285533910533,0.9065951305220883,0.8835036199288866,
posthoc_mapping_sensitivity_no_retraining,abnormal_only_four_class,resnet1d,ptbxl,cpsc2018,False,688,0.9304674889391319,,0.9799426519144991,0.9518285533910533,0.9065951305220883,0.8835036199288866,
posthoc_mapping_sensitivity_no_retraining,merged_bbb_four_class,resnet1d,ptbxl,cpsc2018,False,688,0.9382052753832446,0.9261106653049314,0.9799426519144991,0.9518285533910533,,,0.8949392309224945
posthoc_mapping_sensitivity_no_retraining,consensus_five_class,resnet1d,ptbxl,georgia,False,1034,0.9352086797043944,0.859424580076501,0.9178350225225225,0.9461317157241922,0.994753365157184,0.9578987150415722,
posthoc_mapping_sensitivity_no_retraining,exclusive_normal_five_class,resnet1d,ptbxl,georgia,False,1034,0.9352086797043944,0.859424580076501,0.9178350225225225,0.9461317157241922,0.994753365157184,0.9578987150415722,
posthoc_mapping_sensitivity_no_retraining,abnormal_only_four_class,resnet1d,ptbxl,georgia,False,1034,0.9541547046113678,,0.9178350225225225,0.9461317157241922,0.994753365157184,0.9578987150415722,
posthoc_mapping_sensitivity_no_retraining,merged_bbb_four_class,resnet1d,ptbxl,georgia,False,1034,0.9223085632045469,0.859424580076501,0.9178350225225225,0.9461317157241922,,,0.965842934494972
posthoc_mapping_sensitivity_no_retraining,consensus_five_class,resnet1d,ptbxl,mimic_iv,False,5000,0.8778344293285338,0.7722093315401327,0.964994324631101,0.8722019434745063,0.8844534253880048,0.8953131216089248,
posthoc_mapping_sensitivity_no_retraining,exclusive_normal_five_class,resnet1d,ptbxl,mimic_iv,False,5000,0.8689639225090297,0.7278567974426118,0.964994324631101,0.8722019434745063,0.8844534253880048,0.8953131216089248,
posthoc_mapping_sensitivity_no_retraining,abnormal_only_four_class,resnet1d,ptbxl,mimic_iv,False,5000,0.9042407037756343,,0.964994324631101,0.8722019434745063,0.8844534253880048,0.8953131216089248,
posthoc_mapping_sensitivity_no_retraining,merged_bbb_four_class,resnet1d,ptbxl,mimic_iv,False,5000,0.8723225270285864,0.7722093315401327,0.964994324631101,0.8722019434745063,,,0.8798845084686054
posthoc_mapping_sensitivity_no_retraining,consensus_five_class,resnet1d,ptbxl,code_ii,False,5000,0.9367464568869242,0.7755764989888121,0.974390899123894,0.9693408791506839,0.9775695978147159,0.9868544093565146,
posthoc_mapping_sensitivity_no_retraining,exclusive_normal_five_class,resnet1d,ptbxl,code_ii,False,5000,0.9367464568869242,0.7755764989888121,0.974390899123894,0.9693408791506839,0.9775695978147159,0.9868544093565146,
posthoc_mapping_sensitivity_no_retraining,abnormal_only_four_class,resnet1d,ptbxl,code_ii,False,5000,0.977038946361452,,0.974390899123894,0.9693408791506839,0.9775695978147159,0.9868544093565146,
posthoc_mapping_sensitivity_no_retraining,merged_bbb_four_class,resnet1d,ptbxl,code_ii,False,5000,0.9239221818888597,0.7755764989888121,0.974390899123894,0.9693408791506839,,,0.9763804502920488
posthoc_mapping_sensitivity_no_retraining,consensus_five_class,resnet1d,cpsc2018,ptbxl,False,2198,0.9295824432666059,0.8098923320762965,0.9651772423284453,0.895472547953716,0.992472533167496,0.9848975608070758,
posthoc_mapping_sensitivity_no_retraining,exclusive_normal_five_class,resnet1d,cpsc2018,ptbxl,False,2198,0.9299798102408005,0.8118791669472691,0.9651772423284453,0.895472547953716,0.992472533167496,0.9848975608070758,
posthoc_mapping_sensitivity_no_retraining,abnormal_only_four_class,resnet1d,cpsc2018,ptbxl,False,2198,0.9595049710641832,,0.9651772423284453,0.895472547953716,0.992472533167496,0.9848975608070758,
posthoc_mapping_sensitivity_no_retraining,merged_bbb_four_class,resnet1d,cpsc2018,ptbxl,False,2198,0.9115356059041635,0.8098923320762965,0.9651772423284453,0.895472547953716,,,0.975600301258196
posthoc_mapping_sensitivity_no_retraining,consensus_five_class,resnet1d,cpsc2018,cpsc2018,True,688,0.9821757288365074,0.9581813539538955,0.9863725887736777,0.9964826839826839,0.9807981927710844,0.9890438247011952,
posthoc_mapping_sensitivity_no_retraining,exclusive_normal_five_class,resnet1d,cpsc2018,cpsc2018,True,688,0.9821757288365074,0.9581813539538955,0.9863725887736777,0.9964826839826839,0.9807981927710844,0.9890438247011952,
posthoc_mapping_sensitivity_no_retraining,abnormal_only_four_class,resnet1d,cpsc2018,cpsc2018,True,688,0.9881743225571604,,0.9863725887736777,0.9964826839826839,0.9807981927710844,0.9890438247011952,
posthoc_mapping_sensitivity_no_retraining,merged_bbb_four_class,resnet1d,cpsc2018,cpsc2018,True,688,0.9827250363348666,0.9581813539538955,0.9863725887736777,0.9964826839826839,,,0.989863518629209
posthoc_mapping_sensitivity_no_retraining,consensus_five_class,resnet1d,cpsc2018,georgia,False,1034,0.9259746056397571,0.8455579577581905,0.9050534909909911,0.9358045298484169,0.9908398916268869,0.9526171579743008,
posthoc_mapping_sensitivity_no_retraining,exclusive_normal_five_class,resnet1d,cpsc2018,georgia,False,1034,0.9259746056397571,0.8455579577581905,0.9050534909909911,0.9358045298484169,0.9908398916268869,0.9526171579743008,
posthoc_mapping_sensitivity_no_retraining,abnormal_only_four_class,resnet1d,cpsc2018,georgia,False,1034,0.9460787676101489,,0.9050534909909911,0.9358045298484169,0.9908398916268869,0.9526171579743008,
posthoc_mapping_sensitivity_no_retraining,merged_bbb_four_class,resnet1d,cpsc2018,georgia,False,1034,0.9077908746450569,0.8455579577581905,0.9050534909909911,0.9358045298484169,,,0.9447475199826296
posthoc_mapping_sensitivity_no_retraining,consensus_five_class,resnet1d,cpsc2018,mimic_iv,False,5000,0.92392502014409,0.8626469518311985,0.965037819895268,0.9228206897199069,0.9170065392495299,0.9521131000245471,
posthoc_mapping_sensitivity_no_retraining,exclusive_normal_five_class,resnet1d,cpsc2018,mimic_iv,False,5000,0.9241213879849195,0.8636287910353448,0.965037819895268,0.9228206897199069,0.9170065392495299,0.9521131000245471,
posthoc_mapping_sensitivity_no_retraining,abnormal_only_four_class,resnet1d,cpsc2018,mimic_iv,False,5000,0.9392445372223129,,0.965037819895268,0.9228206897199069,0.9170065392495299,0.9521131000245471,
posthoc_mapping_sensitivity_no_retraining,merged_bbb_four_class,resnet1d,cpsc2018,mimic_iv,False,5000,0.9131093332329738,0.8626469518311985,0.965037819895268,0.9228206897199069,,,0.901931871485522
posthoc_mapping_sensitivity_no_retraining,consensus_five_class,resnet1d,cpsc2018,code_ii,False,5000,0.9219375871935229,0.7088944058443829,0.9707449181289912,0.9590452942771902,0.9903291971792786,0.9806741205377715,
posthoc_mapping_sensitivity_no_retraining,exclusive_normal_five_class,resnet1d,cpsc2018,code_ii,False,5000,0.9219375871935229,0.7088944058443829,0.9707449181289912,0.9590452942771902,0.9903291971792786,0.9806741205377715,
posthoc_mapping_sensitivity_no_retraining,abnormal_only_four_class,resnet1d,cpsc2018,code_ii,False,5000,0.9751983825308078,,0.9707449181289912,0.9590452942771902,0.9903291971792786,0.9806741205377715,
posthoc_mapping_sensitivity_no_retraining,merged_bbb_four_class,resnet1d,cpsc2018,code_ii,False,5000,0.9042289105444583,0.7088944058443829,0.9707449181289912,0.9590452942771902,,,0.9782310239272685
posthoc_mapping_sensitivity_no_retraining,consensus_five_class,resnet1d,georgia,ptbxl,False,2198,0.9437145557129334,0.7944438138240402,0.9716512138111392,0.957703359000245,0.9965148217247097,0.9982595702045328,
posthoc_mapping_sensitivity_no_retraining,exclusive_normal_five_class,resnet1d,georgia,ptbxl,False,2198,0.9437134284791375,0.7944381776550609,0.9716512138111392,0.957703359000245,0.9965148217247097,0.9982595702045328,
posthoc_mapping_sensitivity_no_retraining,abnormal_only_four_class,resnet1d,georgia,ptbxl,False,2198,0.9810322411851568,,0.9716512138111392,0.957703359000245,0.9965148217247097,0.9982595702045328,
posthoc_mapping_sensitivity_no_retraining,merged_bbb_four_class,resnet1d,georgia,ptbxl,False,2198,0.92903572106077,0.7944438138240402,0.9716512138111392,0.957703359000245,,,0.9923444976076555
posthoc_mapping_sensitivity_no_retraining,consensus_five_class,resnet1d,georgia,cpsc2018,False,688,0.9466882045824251,0.9111376568427196,0.9780238081445867,0.9638235028860029,0.9565763052208835,0.9238797498179325,
posthoc_mapping_sensitivity_no_retraining,exclusive_normal_five_class,resnet1d,georgia,cpsc2018,False,688,0.9466882045824251,0.9111376568427196,0.9780238081445867,0.9638235028860029,0.9565763052208835,0.9238797498179325,
posthoc_mapping_sensitivity_no_retraining,abnormal_only_four_class,resnet1d,georgia,cpsc2018,False,688,0.9555758415173514,,0.9780238081445867,0.9638235028860029,0.9565763052208835,0.9238797498179325,
posthoc_mapping_sensitivity_no_retraining,merged_bbb_four_class,resnet1d,georgia,cpsc2018,False,688,0.9455397765369665,0.9111376568427196,0.9780238081445867,0.9638235028860029,,,0.9291741382745569
posthoc_mapping_sensitivity_no_retraining,consensus_five_class,resnet1d,georgia,georgia,True,1034,0.9562044789340464,0.937033094960918,0.9295537725225226,0.9672474860562634,0.9976132111985551,0.9495748299319727,
posthoc_mapping_sensitivity_no_retraining,exclusive_normal_five_class,resnet1d,georgia,georgia,True,1034,0.9562044789340464,0.937033094960918,0.9295537725225226,0.9672474860562634,0.9976132111985551,0.9495748299319727,
posthoc_mapping_sensitivity_no_retraining,abnormal_only_four_class,resnet1d,georgia,georgia,True,1034,0.9609973249273284,,0.9295537725225226,0.9672474860562634,0.9976132111985551,0.9495748299319727,
posthoc_mapping_sensitivity_no_retraining,merged_bbb_four_class,resnet1d,georgia,georgia,True,1034,0.9474952831426238,0.937033094960918,0.9295537725225226,0.9672474860562634,,,0.9561467790307915
posthoc_mapping_sensitivity_no_retraining,consensus_five_class,resnet1d,georgia,mimic_iv,False,5000,0.886803597364284,0.7669063477901706,0.9622541229885825,0.8940378721746639,0.9122651623586202,0.8985544815093828,
posthoc_mapping_sensitivity_no_retraining,exclusive_normal_five_class,resnet1d,georgia,mimic_iv,False,5000,0.8833459276307536,0.7496179991225189,0.9622541229885825,0.8940378721746639,0.9122651623586202,0.8985544815093828,
posthoc_mapping_sensitivity_no_retraining,abnormal_only_four_class,resnet1d,georgia,mimic_iv,False,5000,0.9167779097578124,,0.9622541229885825,0.8940378721746639,0.9122651623586202,0.8985544815093828,
posthoc_mapping_sensitivity_no_retraining,merged_bbb_four_class,resnet1d,georgia,mimic_iv,False,5000,0.8749279134241753,0.7669063477901706,0.9622541229885825,0.8940378721746639,,,0.8765133107432842
posthoc_mapping_sensitivity_no_retraining,consensus_five_class,resnet1d,georgia,code_ii,False,5000,0.9278059538598153,0.7363575156495775,0.9727086724386439,0.9687160970979116,0.9776967336975473,0.9835507504153964,
posthoc_mapping_sensitivity_no_retraining,exclusive_normal_five_class,resnet1d,georgia,code_ii,False,5000,0.9278059538598153,0.7363575156495775,0.9727086724386439,0.9687160970979116,0.9776967336975473,0.9835507504153964,
posthoc_mapping_sensitivity_no_retraining,abnormal_only_four_class,resnet1d,georgia,code_ii,False,5000,0.9756680634123749,,0.9727086724386439,0.9687160970979116,0.9776967336975473,0.9835507504153964,
posthoc_mapping_sensitivity_no_retraining,merged_bbb_four_class,resnet1d,georgia,code_ii,False,5000,0.91557103630701,0.7363575156495775,0.9727086724386439,0.9687160970979116,,,0.9845018600419067
posthoc_mapping_sensitivity_no_retraining,consensus_five_class,resnet1d,mimic_iv,ptbxl,False,2198,0.907652523051264,0.653819667789171,0.9758345634243236,0.9154664548001504,0.9977499654505252,0.9953919637921503,
posthoc_mapping_sensitivity_no_retraining,exclusive_normal_five_class,resnet1d,mimic_iv,ptbxl,False,2198,0.9077680258191083,0.6543971816283924,0.9758345634243236,0.9154664548001504,0.9977499654505252,0.9953919637921503,
posthoc_mapping_sensitivity_no_retraining,abnormal_only_four_class,resnet1d,mimic_iv,ptbxl,False,2198,0.9711107368667874,,0.9758345634243236,0.9154664548001504,0.9977499654505252,0.9953919637921503,
posthoc_mapping_sensitivity_no_retraining,merged_bbb_four_class,resnet1d,mimic_iv,ptbxl,False,2198,0.8845285544557415,0.653819667789171,0.9758345634243236,0.9154664548001504,,,0.9929935318093213
posthoc_mapping_sensitivity_no_retraining,consensus_five_class,resnet1d,mimic_iv,cpsc2018,False,688,0.9220929163729344,0.7052724686314561,0.9878062909111973,0.9887603715728717,0.9640750502008032,0.9645504005483443,
posthoc_mapping_sensitivity_no_retraining,exclusive_normal_five_class,resnet1d,mimic_iv,cpsc2018,False,688,0.9220929163729344,0.7052724686314561,0.9878062909111973,0.9887603715728717,0.9640750502008032,0.9645504005483443,
posthoc_mapping_sensitivity_no_retraining,abnormal_only_four_class,resnet1d,mimic_iv,cpsc2018,False,688,0.9762980283083041,,0.9878062909111973,0.9887603715728717,0.9640750502008032,0.9645504005483443,
posthoc_mapping_sensitivity_no_retraining,merged_bbb_four_class,resnet1d,mimic_iv,cpsc2018,False,688,0.9113556285648945,0.7052724686314561,0.9878062909111973,0.9887603715728717,,,0.9635833831440526
posthoc_mapping_sensitivity_no_retraining,consensus_five_class,resnet1d,mimic_iv,georgia,False,1034,0.9062642991913424,0.7107600199567603,0.9129786036036036,0.9531069766179484,0.9962370446824066,0.9582388510959938,
